SER,LAT1,LNG1,LAT2,LNG2,Distance,Speed,Condition,TIME
177,19.230259,72.844154,19.230102,72.841294,0.301,25.2,None,Monday 03:39 13-07-2015
178,19.229212,72.843996,19.229992,72.841119,0.317,24.808695652173913,None,Monday 03:39 13-07-2015
179,19.2265,72.840766,19.229883,72.84091,0.381,27.432,Mild,Monday 03:39 13-07-2015
180,19.230832,72.837601,19.230159,72.840604,0.326,24.97021276595745,None,Monday 03:39 13-07-2015
181,19.230755,72.849514,19.230497,72.848001,0.163,24.450000000000003,None,Monday 03:39 13-07-2015
182,19.230992,72.854761,19.230792,72.856503,0.188,23.337931034482757,None,Monday 03:39 13-07-2015
183,19.231246,72.856723,19.236441,72.857656,0.944,10.521362229102166,Mild,Monday 03:39 13-07-2015
184,19.243628,72.860005,19.24632,72.86122,0.336,26.880000000000003,Mild,Monday 03:39 13-07-2015
185,19.25435,72.866461,19.255925,72.869213,0.343,14.527058823529412,Mild,Monday 03:39 13-07-2015
186,19.241895,72.852459,19.243495,72.851788,0.203,17.400000000000002,None,Monday 03:39 13-07-2015
187,19.238127,72.85476,19.24141,72.854438,0.38,17.53846153846154,Mild,Monday 03:39 13-07-2015
188,19.230752,72.840786,19.236848,72.840831,0.692,30.755555555555553,Mild,Monday 03:39 13-07-2015
189,19.238357,72.841627,19.242841,72.845042,0.62,37.83050847457627,Mild,Monday 03:39 13-07-2015
191,19.233342,72.8407,19.230286,72.840977,0.346,25.95,Mild,Monday 03:39 13-07-2015
192,19.236538,72.840728,19.239245,72.842272,0.341,47.215384615384615,Mild,Monday 03:39 13-07-2015
193,19.142192,72.831406,19.146056,72.831112,0.435,23.029411764705884,Mild,Monday 03:39 13-07-2015
194,19.147926,72.831243,19.149109,72.831349,0.132,11.590243902439026,None,Monday 03:39 13-07-2015
195,19.148976,72.831228,19.149078,72.829733,0.15,13.5,None,Monday 03:39 13-07-2015
196,19.145817,72.831018,19.145881,72.829257,0.187,11.036065573770493,None,Monday 03:39 13-07-2015
197,19.14611,72.829152,19.146865,72.828839,0.098,19.6,None,Monday 03:39 13-07-2015
198,19.146898,72.828565,19.145993,72.82595,0.297,23.76,None,Monday 03:39 13-07-2015
199,19.143289,72.8313,19.145681,72.831114,0.267,25.97837837837838,Mild,Monday 03:39 13-07-2015
200,19.141832,72.831269,19.141733,72.828762,0.264,23.18048780487805,None,Monday 03:39 13-07-2015
101,18.985979,72.842415,18.984843,72.842265,0.134,16.08,None,Monday 03:59 13-07-2015
102,18.98851,72.845328,18.989499,72.846675,0.193,28.950000000000003,Medium,Monday 03:59 13-07-2015
103,18.992144,72.849907,18.99308,72.851025,0.154,30.8,Medium,Monday 03:59 13-07-2015
104,18.995918,72.852686,18.9969,72.852956,0.114,22.8,Mild,Monday 03:59 13-07-2015
105,18.998338,72.853211,18.999139,72.853412,0.101,27.96923076923077,None,Monday 03:59 13-07-2015
106,18.99988,72.853681,18.99884,72.853442,0.117,15.042857142857144,None,Monday 03:59 13-07-2015
107,19.004161,72.853844,19.006288,72.853953,0.235,15.666666666666666,None,Monday 03:59 13-07-2015
108,19.009562,72.854195,19.008717,72.854141,0.093,33.48,Medium,Monday 03:59 13-07-2015
109,19.008928,72.854077,19.009622,72.854139,0.069,16.560000000000002,None,Monday 03:59 13-07-2015
110,18.980134,72.829933,18.980302,72.82931,0.068,24.48,Mild,Monday 03:59 13-07-2015
111,18.980234,72.829833,18.980019,72.830694,0.094,28.2,None,Monday 03:59 13-07-2015
112,18.979434,72.832015,18.979967,72.831963,0.06,27.0,None,Monday 03:59 13-07-2015
113,18.980424,72.832042,18.979926,72.832075,0.055,39.599999999999994,None,Monday 03:59 13-07-2015
114,18.981645,72.8319,18.986078,72.831736,0.508,30.996610169491525,None,Monday 03:59 13-07-2015
115,18.986806,72.831709,18.98938,72.831597,0.306,21.184615384615384,None,Monday 03:59 13-07-2015
116,18.991759,72.831597,18.99007,72.831669,0.196,22.761290322580646,Mild,Monday 03:59 13-07-2015
117,18.991407,72.831492,18.993395,72.831401,0.225,21.315789473684212,None,Monday 03:59 13-07-2015
118,18.995505,72.831283,18.998777,72.831127,0.973,18.533333333333335,None,Monday 03:59 13-07-2015
119,18.998797,72.831253,18.994911,72.831439,0.437,26.22,Mild,Monday 03:59 13-07-2015
120,18.999121,72.831139,19.000509,72.831064,0.293,20.284615384615385,None,Monday 03:59 13-07-2015
121,18.959122,72.831638,18.960396,72.831687,0.144,30.49411764705882,None,Monday 03:59 13-07-2015
122,18.961072,72.831848,18.963785,72.831955,0.304,8.61732283464567,None,Monday 03:59 13-07-2015
123,18.963863,72.832194,18.961721,72.832099,0.237,12.188571428571429,None,Monday 03:59 13-07-2015
124,18.966878,72.832614,18.968138,72.832635,0.14,36.0,None,Monday 03:59 13-07-2015
125,18.968265,72.832735,18.967222,72.832733,0.509,15.661538461538463,None,Monday 03:59 13-07-2015
126,18.979472,72.833894,18.982138,72.834621,0.308,36.96,None,Monday 03:59 13-07-2015
127,18.982471,72.834989,18.980244,72.834313,0.261,33.557142857142864,None,Monday 03:59 13-07-2015
128,18.984809,72.835491,18.983471,72.835265,0.154,32.61176470588235,None,Monday 03:59 13-07-2015
129,18.988133,72.835669,18.989542,72.83567,0.16,33.88235294117647,None,Monday 03:59 13-07-2015
130,18.990906,72.835803,18.988778,72.835943,0.236,40.457142857142856,None,Monday 03:59 13-07-2015
131,19.002742,72.81218,19.010732,72.815844,0.982,39.28,Heavy,Monday 03:59 13-07-2015
132,19.013612,72.816962,19.006101,72.813952,0.903,45.15,Mild,Monday 03:59 13-07-2015
133,18.990007,72.81385,18.99601,72.815905,0.727,20.288372093023256,None,Monday 03:59 13-07-2015
134,18.996522,72.816297,18.989613,72.813998,1.426,15.143362831858404,None,Monday 03:59 13-07-2015
135,19.002768,72.815697,19.008386,72.819078,0.734,41.94285714285714,None,Monday 03:59 13-07-2015
136,19.010575,72.820358,19.013062,72.823642,0.576,12.416766467065868,None,Monday 03:59 13-07-2015
137,19.012794,72.824339,19.010065,72.820214,0.581,28.26486486486486,None,Monday 03:59 13-07-2015
138,19.000301,72.818103,19.002358,72.819301,0.281,14.876470588235295,Medium,Monday 03:59 13-07-2015
139,19.0029,72.819712,18.99967,72.817877,0.418,18.577777777777776,Medium,Monday 03:59 13-07-2015
140,18.995909,72.818695,18.998045,72.817552,0.272,14.614925373134328,Heavy,Monday 03:59 13-07-2015
141,18.999088,72.817128,19.002978,72.815772,0.486,21.336585365853658,None,Monday 03:59 13-07-2015
142,18.998133,72.817624,18.994336,72.819641,0.468,25.527272727272727,None,Monday 03:59 13-07-2015
143,18.971908,72.804837,18.975329,72.80665,0.445,20.025,None,Monday 03:59 13-07-2015
144,18.975723,72.806945,18.976453,72.808541,0.199,19.362162162162164,None,Monday 03:59 13-07-2015
145,18.977016,72.809351,18.977939,72.810888,0.195,24.20689655172414,Mild,Monday 03:59 13-07-2015
146,18.977686,72.810357,18.976666,72.809241,0.174,22.37142857142857,Medium,Monday 03:59 13-07-2015
147,18.972919,72.814565,18.977456,72.811422,0.619,19.720353982300885,Medium,Monday 03:59 13-07-2015
148,18.977287,72.811602,18.973629,72.814115,0.515,20.6,Heavy,Monday 03:59 13-07-2015
149,18.978738,72.811634,18.982808,72.814837,0.566,56.599999999999994,None,Monday 03:59 13-07-2015
150,18.984498,72.814896,18.986961,72.813813,0.304,57.6,Mild,Monday 03:59 13-07-2015
151,18.986986,72.813963,18.984003,72.815195,0.354,42.48,Mild,Monday 03:59 13-07-2015
152,18.993372,72.814433,18.995662,72.815726,1.092,17.092173913043478,None,Monday 03:59 13-07-2015
153,18.995411,72.815846,18.993158,72.814568,0.287,24.027906976744184,Medium,Monday 03:59 13-07-2015
154,19.013301,72.824133,19.015274,72.827116,0.393,35.370000000000005,None,Monday 03:59 13-07-2015
155,19.016564,72.829322,19.018519,72.831095,0.296,23.68,None,Monday 03:59 13-07-2015
156,19.020469,72.832769,19.018119,72.830916,0.331,32.20540540540541,Mild,Monday 03:59 13-07-2015
157,19.021543,72.833507,19.025587,72.835795,0.524,35.59245283018868,None,Monday 03:59 13-07-2015
158,19.008952,72.833002,19.011645,72.835496,0.406,40.6,Medium,Monday 03:59 13-07-2015
159,19.01151,72.835714,19.005402,72.831307,0.842,28.066666666666666,Heavy,Monday 03:59 13-07-2015
160,19.043978,72.825712,19.048402,72.831144,0.766,64.13023255813954,None,Monday 03:59 13-07-2015
161,19.049722,72.83289,19.044401,72.827129,0.854,65.41276595744681,Mild,Monday 03:59 13-07-2015
162,19.045914,72.838632,19.042665,72.840256,0.405,31.695652173913043,None,Monday 03:59 13-07-2015
163,19.041293,72.8409,19.037774,72.842216,0.42,27.0,None,Monday 03:59 13-07-2015
164,19.036052,72.84239,19.031469,72.842065,0.507,30.42,None,Monday 03:59 13-07-2015
165,19.030354,72.841831,19.025223,72.840681,0.592,28.8,None,Monday 03:59 13-07-2015
166,19.017247,72.835232,19.022085,72.837804,0.609,27.404999999999998,None,Monday 03:59 13-07-2015
167,19.18754,72.83563,19.195212,72.833622,0.889,30.192452830188678,Mild,Monday 03:59 13-07-2015
168,19.240339,72.845878,19.241357,72.844497,0.19,24.428571428571427,None,Monday 03:59 13-07-2015
169,19.238071,72.854763,19.241175,72.854441,0.357,17.605479452054794,Mild,Monday 03:59 13-07-2015
170,19.237909,72.855154,19.2378,72.858714,0.392,38.14054054054054,None,Monday 03:59 13-07-2015
171,19.237195,72.86296,19.238846,72.860767,0.299,41.4,Medium,Monday 04:00 13-07-2015
172,19.239287,72.863475,19.244058,72.864299,0.537,37.17692307692308,None,Monday 04:00 13-07-2015
173,19.24448,72.863372,19.245919,72.861222,0.288,13.823999999999998,None,Monday 04:00 13-07-2015
174,19.248553,72.862482,19.252289,72.864165,0.458,23.554285714285715,None,Monday 04:00 13-07-2015
175,19.258437,72.858668,19.256895,72.867156,0.921,13.644444444444446,None,Monday 04:00 13-07-2015
176,19.249191,72.845522,19.255788,72.849413,0.858,33.573913043478264,Mild,Monday 04:00 13-07-2015
177,19.230259,72.844154,19.230102,72.841294,0.301,25.2,None,Monday 04:00 13-07-2015
178,19.229212,72.843996,19.229992,72.841119,0.317,24.808695652173913,None,Monday 04:00 13-07-2015
179,19.2265,72.840766,19.229883,72.84091,0.381,26.894117647058824,Mild,Monday 04:00 13-07-2015
180,19.230832,72.837601,19.230159,72.840604,0.326,24.97021276595745,None,Monday 04:00 13-07-2015
181,19.230755,72.849514,19.230497,72.848001,0.163,24.450000000000003,None,Monday 04:00 13-07-2015
182,19.230992,72.854761,19.230792,72.856503,0.188,23.337931034482757,None,Monday 04:00 13-07-2015
183,19.231246,72.856723,19.236441,72.857656,0.944,10.521362229102166,Mild,Monday 04:00 13-07-2015
184,19.243628,72.860005,19.24632,72.86122,0.336,26.880000000000003,Mild,Monday 04:00 13-07-2015
185,19.25435,72.866461,19.255925,72.869213,0.343,14.527058823529412,Mild,Monday 04:00 13-07-2015
186,19.241895,72.852459,19.243495,72.851788,0.203,17.400000000000002,None,Monday 04:00 13-07-2015
187,19.238127,72.85476,19.24141,72.854438,0.38,17.53846153846154,Mild,Monday 04:00 13-07-2015
188,19.230752,72.840786,19.236848,72.840831,0.692,30.755555555555553,Mild,Monday 04:00 13-07-2015
189,19.238357,72.841627,19.242841,72.845042,0.62,37.83050847457627,Mild,Monday 04:00 13-07-2015
191,19.233342,72.8407,19.230286,72.840977,0.346,24.911999999999995,Medium,Monday 04:00 13-07-2015
192,19.236538,72.840728,19.239245,72.842272,0.341,47.215384615384615,Mild,Monday 04:00 13-07-2015
193,19.142192,72.831406,19.146056,72.831112,0.435,23.029411764705884,Mild,Monday 04:00 13-07-2015
194,19.147926,72.831243,19.149109,72.831349,0.132,11.590243902439026,None,Monday 04:00 13-07-2015
195,19.148976,72.831228,19.149078,72.829733,0.15,13.5,None,Monday 04:00 13-07-2015
196,19.145817,72.831018,19.145881,72.829257,0.187,11.036065573770493,None,Monday 04:00 13-07-2015
197,19.14611,72.829152,19.146865,72.828839,0.098,19.6,None,Monday 04:00 13-07-2015
198,19.146898,72.828565,19.145993,72.82595,0.297,23.76,None,Monday 04:00 13-07-2015
199,19.143289,72.8313,19.145681,72.831114,0.267,25.97837837837838,Mild,Monday 04:00 13-07-2015
200,19.141832,72.831269,19.141733,72.828762,0.264,23.18048780487805,None,Monday 04:00 13-07-2015
101,18.985979,72.842415,18.984843,72.842265,0.134,16.08,None,Monday 04:20 13-07-2015
102,18.98851,72.845328,18.989499,72.846675,0.193,28.950000000000003,Medium,Monday 04:20 13-07-2015
103,18.992144,72.849907,18.99308,72.851025,0.154,30.8,Medium,Monday 04:20 13-07-2015
104,18.995918,72.852686,18.9969,72.852956,0.114,22.8,Mild,Monday 04:20 13-07-2015
105,18.998338,72.853211,18.999139,72.853412,0.101,27.96923076923077,None,Monday 04:20 13-07-2015
106,18.99988,72.853681,18.99884,72.853442,0.117,15.042857142857144,None,Monday 04:20 13-07-2015
107,19.004161,72.853844,19.006288,72.853953,0.235,15.666666666666666,None,Monday 04:20 13-07-2015
108,19.009562,72.854195,19.008717,72.854141,0.093,33.48,Medium,Monday 04:20 13-07-2015
109,19.008928,72.854077,19.009622,72.854139,0.069,16.560000000000002,None,Monday 04:20 13-07-2015
110,18.980134,72.829933,18.980302,72.82931,0.068,24.48,Mild,Monday 04:20 13-07-2015
111,18.980234,72.829833,18.980019,72.830694,0.094,28.2,None,Monday 04:20 13-07-2015
112,18.979434,72.832015,18.979967,72.831963,0.06,27.0,None,Monday 04:20 13-07-2015
113,18.980424,72.832042,18.979926,72.832075,0.055,39.599999999999994,None,Monday 04:20 13-07-2015
114,18.981645,72.8319,18.986078,72.831736,0.508,32.084210526315786,None,Monday 04:20 13-07-2015
115,18.986806,72.831709,18.98938,72.831597,0.306,21.184615384615384,None,Monday 04:20 13-07-2015
116,18.991759,72.831597,18.99007,72.831669,0.196,23.52,None,Monday 04:20 13-07-2015
117,18.991407,72.831492,18.993395,72.831401,0.225,10.253164556962025,Heavy,Monday 04:20 13-07-2015
118,18.995505,72.831283,18.998777,72.831127,0.973,18.24375,None,Monday 04:20 13-07-2015
119,18.998797,72.831253,18.994911,72.831439,0.437,26.22,Mild,Monday 04:20 13-07-2015
120,18.999121,72.831139,19.000509,72.831064,0.293,19.901886792452828,Mild,Monday 04:20 13-07-2015
121,18.959122,72.831638,18.960396,72.831687,0.144,30.49411764705882,None,Monday 04:20 13-07-2015
122,18.961072,72.831848,18.963785,72.831955,0.304,11.054545454545455,None,Monday 04:20 13-07-2015
123,18.963863,72.832194,18.961721,72.832099,0.237,12.188571428571429,None,Monday 04:20 13-07-2015
124,18.966878,72.832614,18.968138,72.832635,0.14,25.200000000000003,Medium,Monday 04:20 13-07-2015
125,18.968265,72.832735,18.967222,72.832733,0.509,15.796551724137933,None,Monday 04:20 13-07-2015
126,18.979472,72.833894,18.982138,72.834621,0.308,36.96,None,Monday 04:20 13-07-2015
127,18.982471,72.834989,18.980244,72.834313,0.261,33.557142857142864,None,Monday 04:20 13-07-2015
128,18.984809,72.835491,18.983471,72.835265,0.154,32.61176470588235,None,Monday 04:20 13-07-2015
129,18.988133,72.835669,18.989542,72.83567,0.16,33.88235294117647,None,Monday 04:20 13-07-2015
130,18.990906,72.835803,18.988778,72.835943,0.236,40.457142857142856,None,Monday 04:20 13-07-2015
131,19.002742,72.81218,19.010732,72.815844,0.982,39.28,Heavy,Monday 04:20 13-07-2015
132,19.013612,72.816962,19.006101,72.813952,0.903,31.870588235294115,Heavy,Monday 04:20 13-07-2015
133,18.990007,72.81385,18.99601,72.815905,0.727,20.288372093023256,None,Monday 04:20 13-07-2015
134,18.996522,72.816297,18.989613,72.813998,1.426,15.143362831858404,None,Monday 04:20 13-07-2015
135,19.002768,72.815697,19.008386,72.819078,0.734,41.2875,None,Monday 04:20 13-07-2015
136,19.010575,72.820358,19.013062,72.823642,0.576,11.208648648648648,Mild,Monday 04:20 13-07-2015
137,19.012794,72.824339,19.010065,72.820214,0.581,28.26486486486486,None,Monday 04:20 13-07-2015
138,19.000301,72.818103,19.002358,72.819301,0.281,12.48888888888889,Heavy,Monday 04:20 13-07-2015
139,19.0029,72.819712,18.99967,72.817877,0.418,18.577777777777776,Medium,Monday 04:20 13-07-2015
140,18.995909,72.818695,18.998045,72.817552,0.272,26.464864864864865,None,Monday 04:20 13-07-2015
141,18.999088,72.817128,19.002978,72.815772,0.486,12.864705882352942,Heavy,Monday 04:20 13-07-2015
142,18.998133,72.817624,18.994336,72.819641,0.468,25.527272727272727,None,Monday 04:20 13-07-2015
143,18.971908,72.804837,18.975329,72.80665,0.445,20.025,None,Monday 04:20 13-07-2015
144,18.975723,72.806945,18.976453,72.808541,0.199,19.362162162162164,None,Monday 04:20 13-07-2015
145,18.977016,72.809351,18.977939,72.810888,0.195,12.10344827586207,Heavy,Monday 04:20 13-07-2015
146,18.977686,72.810357,18.976666,72.809241,0.174,22.37142857142857,Medium,Monday 04:20 13-07-2015
147,18.972919,72.814565,18.977456,72.811422,0.619,19.720353982300885,Medium,Monday 04:20 13-07-2015
148,18.977287,72.811602,18.973629,72.814115,0.515,20.6,Heavy,Monday 04:20 13-07-2015
149,18.978738,72.811634,18.982808,72.814837,0.566,56.599999999999994,None,Monday 04:20 13-07-2015
150,18.984498,72.814896,18.986961,72.813813,0.304,47.58260869565217,Medium,Monday 04:20 13-07-2015
151,18.986986,72.813963,18.984003,72.815195,0.354,38.61818181818181,Medium,Monday 04:20 13-07-2015
152,18.993372,72.814433,18.995662,72.815726,1.092,17.092173913043478,None,Monday 04:20 13-07-2015
153,18.995411,72.815846,18.993158,72.814568,0.287,14.153424657534247,Heavy,Monday 04:20 13-07-2015
154,19.013301,72.824133,19.015274,72.827116,0.393,35.370000000000005,None,Monday 04:20 13-07-2015
155,19.016564,72.829322,19.018519,72.831095,0.296,23.68,None,Monday 04:20 13-07-2015
156,19.020469,72.832769,19.018119,72.830916,0.331,16.323287671232876,Heavy,Monday 04:20 13-07-2015
157,19.021543,72.833507,19.025587,72.835795,0.524,34.93333333333334,None,Monday 04:20 13-07-2015
158,19.008952,72.833002,19.011645,72.835496,0.406,40.6,Medium,Monday 04:20 13-07-2015
159,19.01151,72.835714,19.005402,72.831307,0.842,13.179130434782609,Heavy,Monday 04:20 13-07-2015
160,19.043978,72.825712,19.048402,72.831144,0.766,59.94782608695652,Mild,Monday 04:20 13-07-2015
161,19.049722,72.83289,19.044401,72.827129,0.854,65.41276595744681,Mild,Monday 04:20 13-07-2015
162,19.045914,72.838632,19.042665,72.840256,0.405,13.500000000000002,Heavy,Monday 04:20 13-07-2015
163,19.041293,72.8409,19.037774,72.842216,0.42,27.0,None,Monday 04:20 13-07-2015
164,19.036052,72.84239,19.031469,72.842065,0.507,29.921311475409833,None,Monday 04:20 13-07-2015
165,19.030354,72.841831,19.025223,72.840681,0.592,28.8,None,Monday 04:20 13-07-2015
166,19.017247,72.835232,19.022085,72.837804,0.609,27.404999999999998,None,Monday 04:20 13-07-2015
167,19.18754,72.83563,19.195212,72.833622,0.889,18.937278106508874,Heavy,Monday 04:20 13-07-2015
168,19.240339,72.845878,19.241357,72.844497,0.19,24.428571428571427,None,Monday 04:20 13-07-2015
169,19.238071,72.854763,19.241175,72.854441,0.357,17.605479452054794,Mild,Monday 04:20 13-07-2015
170,19.237909,72.855154,19.2378,72.858714,0.392,37.136842105263156,None,Monday 04:20 13-07-2015
171,19.237195,72.86296,19.238846,72.860767,0.299,41.4,Medium,Monday 04:20 13-07-2015
172,19.239287,72.863475,19.244058,72.864299,0.537,37.17692307692308,None,Monday 04:20 13-07-2015
173,19.24448,72.863372,19.245919,72.861222,0.288,13.823999999999998,None,Monday 04:20 13-07-2015
174,19.248553,72.862482,19.252289,72.864165,0.458,23.554285714285715,None,Monday 04:20 13-07-2015
175,19.258437,72.858668,19.256895,72.867156,0.921,13.644444444444446,None,Monday 04:20 13-07-2015
176,19.249191,72.845522,19.255788,72.849413,0.858,33.573913043478264,Mild,Monday 04:20 13-07-2015
177,19.230259,72.844154,19.230102,72.841294,0.301,13.055421686746987,Medium,Monday 04:20 13-07-2015
178,19.229212,72.843996,19.229992,72.841119,0.317,24.808695652173913,None,Monday 04:20 13-07-2015
179,19.2265,72.840766,19.229883,72.84091,0.381,27.432,Mild,Monday 04:20 13-07-2015
180,19.230832,72.837601,19.230159,72.840604,0.326,24.97021276595745,None,Monday 04:20 13-07-2015
181,19.230755,72.849514,19.230497,72.848001,0.163,14.31219512195122,Mild,Monday 04:20 13-07-2015
182,19.230992,72.854761,19.230792,72.856503,0.188,15.381818181818181,Mild,Monday 04:20 13-07-2015
183,19.231246,72.856723,19.236441,72.857656,0.944,10.521362229102166,Mild,Monday 04:20 13-07-2015
